condition,response,row_number,array_size_condition,index_array_size_condition,index_observation,index_utterance,id
0,"['all', 'most', 'right']","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]",wideLong,3,3,28,103
0,"['some', 'most', 'wrong']","[9, 9, 9, 9, 9, 9, 9, 3, 3, 3, 3]",wideLong,3,9,13,103
1,"['most', 'some', 'right']","[9, 9, 9, 9, 3, 3, 3, 0, 0, 0, 0]",wideLong,3,2,18,103
0,"['some', 'some', 'wrong']","[12, 12, 12, 12, 3, 3, 3, 0, 0, 0, 0]",wideLong,3,8,11,103
0,"['some', 'some', 'wrong']","[12, 12, 12, 12, 9, 9, 9, 0, 0, 0, 0]",wideLong,3,5,11,103
0,"['most', 'most', 'wrong']","[12, 12, 12, 12, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,15,21,103
0,"['most', 'most', 'wrong']","[9, 9, 9, 9, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,10,21,103
0,"['most', 'most', 'wrong']","[3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,18,21,103
1,"['some', 'some', 'right']","[9, 9, 9, 9, 3, 3, 3, 3, 3, 3, 3]",wideLong,3,6,10,103
1,"['all', 'most', 'right']","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]",wideLong,3,11,28,103
1,"['all', 'some', 'wrong']","[3, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0]",wideLong,3,4,27,103
1,"['some', 'some', 'right']","[12, 12, 12, 12, 3, 3, 3, 3, 3, 3, 3]",wideLong,3,13,10,103
0,"['all', 'most', 'wrong']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",wideLong,3,17,29,103
1,"['all', 'most', 'right']","[12, 12, 12, 12, 9, 9, 9, 9, 9, 9, 9]",wideLong,3,14,28,103
0,"['some', 'some', 'wrong']","[12, 12, 12, 12, 12, 12, 12, 0, 0, 0, 0]",wideLong,3,0,11,103
0,"['some', 'some', 'wrong']","[12, 12, 12, 12, 9, 9, 9, 3, 3, 3, 3]",wideLong,3,16,11,103
1,"['none', 'all', 'right']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,7,6,102
0,"['some', 'all', 'wrong']","[12, 12, 12, 12, 3, 3, 3, 0, 0, 0, 0]",wideLong,3,8,15,102
0,"['none', 'all', 'right']","[9, 9, 9, 9, 3, 3, 3, 0, 0, 0, 0]",wideLong,3,2,6,102
0,"['all', 'most', 'wrong']","[3, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0]",wideLong,3,4,29,102
1,"['some', 'all', 'right']","[12, 12, 12, 12, 9, 9, 9, 0, 0, 0, 0]",wideLong,3,5,14,102
0,"['most', 'all', 'wrong']","[12, 12, 12, 12, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,15,23,102
0,"['none', 'all', 'right']","[9, 9, 9, 9, 9, 9, 9, 3, 3, 3, 3]",wideLong,3,9,6,102
1,"['most', 'all', 'right']","[12, 12, 12, 12, 12, 12, 12, 3, 3, 3, 3]",wideLong,3,1,22,102
1,"['all', 'all', 'right']","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]",wideLong,3,3,30,102
0,"['some', 'some', 'right']","[12, 12, 12, 12, 12, 12, 12, 9, 9, 9, 9]",wideLong,3,12,10,102
0,"['most', 'some', 'wrong']","[12, 12, 12, 12, 9, 9, 9, 3, 3, 3, 3]",wideLong,3,16,19,102
1,"['some', 'most', 'right']","[9, 9, 9, 9, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,10,12,102
0,"['most', 'most', 'wrong']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",wideLong,3,17,21,102
1,"['most', 'all', 'right']","[12, 12, 12, 12, 12, 12, 12, 0, 0, 0, 0]",wideLong,3,0,22,102
0,"['none', 'all', 'right']","[9, 9, 9, 9, 3, 3, 3, 3, 3, 3, 3]",wideLong,3,6,6,102
1,"['most', 'most', 'right']","[9, 9, 9, 9, 9, 9, 9, 0, 0, 0, 0]",wideLong,3,19,20,102
0,"['most', 'some', 'wrong']","[12, 12, 12, 12, 9, 9, 9, 9, 9, 9, 9]",wideLong,3,14,19,102
1,"['all', 'some', 'right']","[12, 12, 12, 12, 3, 3, 3, 3, 3, 3, 3]",wideLong,3,13,26,102
1,"['all', 'most', 'right']","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]",wideLong,3,11,28,102
1,"['some', 'most', 'right']","[9, 9, 9, 9, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,10,12,101
0,"['some', 'most', 'wrong']","[9, 9, 9, 9, 9, 9, 9, 3, 3, 3, 3]",wideLong,3,9,13,101
1,"['all', 'some', 'right']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",wideLong,3,17,26,101
0,"['most', 'most', 'wrong']","[3, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0]",wideLong,3,4,21,101
0,"['most', 'all', 'right']","[12, 12, 12, 12, 12, 12, 12, 3, 3, 3, 3]",wideLong,3,1,22,101
1,"['some', 'all', 'wrong']","[9, 9, 9, 9, 9, 9, 9, 0, 0, 0, 0]",wideLong,3,19,15,101
0,"['all', 'some', 'wrong']","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]",wideLong,3,11,27,101
0,"['most', 'most', 'wrong']","[12, 12, 12, 12, 3, 3, 3, 3, 3, 3, 3]",wideLong,3,13,21,101
0,"['all', 'all', 'wrong']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,7,31,101
1,"['some', 'all', 'right']","[12, 12, 12, 12, 9, 9, 9, 9, 9, 9, 9]",wideLong,3,14,14,101
0,"['most', 'all', 'wrong']","[3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,18,23,101
1,"['some', 'all', 'right']","[12, 12, 12, 12, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,15,14,101
1,"['most', 'all', 'right']","[12, 12, 12, 12, 12, 12, 12, 0, 0, 0, 0]",wideLong,3,0,22,101
1,"['some', 'most', 'right']","[9, 9, 9, 9, 3, 3, 3, 3, 3, 3, 3]",wideLong,3,6,12,101
0,"['some', 'some', 'wrong']","[12, 12, 12, 12, 12, 12, 12, 9, 9, 9, 9]",wideLong,3,12,11,101
1,"['all', 'all', 'right']","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]",wideLong,3,3,30,101
0,"['some', 'all', 'wrong']","[9, 9, 9, 9, 3, 3, 3, 0, 0, 0, 0]",wideLong,3,2,15,101
0,"['some', 'all', 'wrong']","[12, 12, 12, 12, 3, 3, 3, 0, 0, 0, 0]",wideLong,3,8,15,101
1,"['some', 'all', 'right']","[12, 12, 12, 12, 9, 9, 9, 3, 3, 3, 3]",wideLong,3,16,14,101
1,"['some', 'all', 'right']","[12, 12, 12, 12, 9, 9, 9, 0, 0, 0, 0]",wideLong,3,5,14,101
0,"['all', 'none', 'right']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,7,24,100
0,"['some', 'all', 'wrong']","[12, 12, 12, 12, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,15,15,100
0,"['some', 'most', 'right']","[12, 12, 12, 12, 9, 9, 9, 9, 9, 9, 9]",wideLong,3,14,12,100
0,"['some', 'all', 'right']","[12, 12, 12, 12, 9, 9, 9, 3, 3, 3, 3]",wideLong,3,16,14,100
0,"['most', 'all', 'right']","[12, 12, 12, 12, 12, 12, 12, 3, 3, 3, 3]",wideLong,3,1,22,100
0,"['all', 'most', 'wrong']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",wideLong,3,17,29,100
1,"['most', 'all', 'right']","[12, 12, 12, 12, 12, 12, 12, 9, 9, 9, 9]",wideLong,3,12,22,100
1,"['some', 'most', 'wrong']","[9, 9, 9, 9, 9, 9, 9, 0, 0, 0, 0]",wideLong,3,19,13,100
1,"['some', 'most', 'right']","[12, 12, 12, 12, 9, 9, 9, 0, 0, 0, 0]",wideLong,3,5,12,100
1,"['most', 'most', 'right']","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]",wideLong,3,11,20,100
1,"['some', 'some', 'right']","[9, 9, 9, 9, 9, 9, 9, 3, 3, 3, 3]",wideLong,3,9,10,100
1,"['most', 'all', 'wrong']","[9, 9, 9, 9, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,10,23,100
0,"['some', 'most', 'wrong']","[12, 12, 12, 12, 3, 3, 3, 3, 3, 3, 3]",wideLong,3,13,13,100
1,"['most', 'all', 'right']","[12, 12, 12, 12, 12, 12, 12, 0, 0, 0, 0]",wideLong,3,0,22,100
1,"['most', 'some', 'right']","[9, 9, 9, 9, 3, 3, 3, 3, 3, 3, 3]",wideLong,3,6,18,100
0,"['most', 'most', 'wrong']","[9, 9, 9, 9, 3, 3, 3, 0, 0, 0, 0]",wideLong,3,2,21,100
1,"['all', 'all', 'right']","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]",wideLong,3,3,30,100
0,"['some', 'all', 'wrong']","[9, 9, 9, 9, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,10,15,99
0,"['all', 'most', 'wrong']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",wideLong,3,17,29,99
0,"['some', 'most', 'wrong']","[9, 9, 9, 9, 9, 9, 9, 0, 0, 0, 0]",wideLong,3,19,13,99
1,"['some', 'all', 'right']","[12, 12, 12, 12, 9, 9, 9, 3, 3, 3, 3]",wideLong,3,16,14,99
1,"['some', 'most', 'right']","[9, 9, 9, 9, 3, 3, 3, 3, 3, 3, 3]",wideLong,3,6,12,99
0,"['all', 'all', 'wrong']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,7,31,99
1,"['some', 'all', 'right']","[12, 12, 12, 12, 9, 9, 9, 9, 9, 9, 9]",wideLong,3,14,14,99
1,"['most', 'all', 'right']","[12, 12, 12, 12, 12, 12, 12, 9, 9, 9, 9]",wideLong,3,12,22,99
0,"['some', 'all', 'right']","[12, 12, 12, 12, 3, 3, 3, 3, 3, 3, 3]",wideLong,3,13,14,99
1,"['some', 'all', 'right']","[12, 12, 12, 12, 3, 3, 3, 0, 0, 0, 0]",wideLong,3,8,14,99
1,"['most', 'most', 'right']","[9, 9, 9, 9, 9, 9, 9, 3, 3, 3, 3]",wideLong,3,9,20,99
0,"['some', 'most', 'right']","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]",wideLong,3,3,12,99
0,"['some', 'all', 'wrong']","[12, 12, 12, 12, 12, 12, 12, 0, 0, 0, 0]",wideLong,3,0,15,99
1,"['some', 'some', 'right']","[3, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0]",wideLong,3,4,10,99
0,"['none', 'all', 'right']","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]",wideLong,3,11,6,99
0,"['some', 'all', 'wrong']","[12, 12, 12, 12, 9, 9, 9, 0, 0, 0, 0]",wideLong,3,5,15,99
0,"['some', 'most', 'wrong']","[12, 12, 12, 12, 12, 12, 12, 3, 3, 3, 3]",wideLong,3,1,13,99
1,"['some', 'some', 'right']","[3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,18,10,99
1,"['some', 'all', 'right']","[12, 12, 12, 12, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,15,14,99
1,"['some', 'all', 'right']","[12, 12, 12, 12, 9, 9, 9, 3, 3, 3, 3]",wideLong,3,16,14,98
1,"['most', 'all', 'right']","[12, 12, 12, 12, 12, 12, 12, 9, 9, 9, 9]",wideLong,3,12,22,98
0,"['some', 'most', 'wrong']","[9, 9, 9, 9, 9, 9, 9, 3, 3, 3, 3]",wideLong,3,9,13,98
1,"['most', 'all', 'right']","[12, 12, 12, 12, 12, 12, 12, 0, 0, 0, 0]",wideLong,3,0,22,98
0,"['all', 'most', 'wrong']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",wideLong,3,17,29,98
1,"['some', 'all', 'right']","[12, 12, 12, 12, 9, 9, 9, 0, 0, 0, 0]",wideLong,3,5,14,98
0,"['some', 'all', 'wrong']","[9, 9, 9, 9, 9, 9, 9, 0, 0, 0, 0]",wideLong,3,19,15,98
1,"['some', 'all', 'right']","[12, 12, 12, 12, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,15,14,98
1,"['some', 'most', 'right']","[9, 9, 9, 9, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,10,12,98
0,"['all', 'some', 'wrong']","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]",wideLong,3,11,27,98
1,"['some', 'some', 'right']","[3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,18,10,98
0,"['most', 'most', 'right']","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]",wideLong,3,3,20,98
0,"['most', 'most', 'wrong']","[12, 12, 12, 12, 3, 3, 3, 3, 3, 3, 3]",wideLong,3,13,21,98
1,"['some', 'all', 'right']","[12, 12, 12, 12, 9, 9, 9, 9, 9, 9, 9]",wideLong,3,14,14,98
0,"['most', 'most', 'wrong']","[3, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0]",wideLong,3,4,21,98
0,"['most', 'most', 'wrong']","[12, 12, 12, 12, 3, 3, 3, 0, 0, 0, 0]",wideLong,3,8,21,98
1,"['some', 'most', 'right']","[9, 9, 9, 9, 3, 3, 3, 0, 0, 0, 0]",wideLong,3,2,12,98
0,"['most', 'most', 'wrong']","[9, 9, 9, 9, 3, 3, 3, 3, 3, 3, 3]",wideLong,3,6,21,98
1,"['most', 'some', 'wrong']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,7,19,98
0,"['some', 'most', 'wrong']","[12, 12, 12, 12, 12, 12, 12, 3, 3, 3, 3]",wideLong,3,1,13,98
0,"['most', 'most', 'wrong']","[12, 12, 12, 12, 3, 3, 3, 0, 0, 0, 0]",wideLong,3,8,21,97
0,"['most', 'most', 'wrong']","[9, 9, 9, 9, 3, 3, 3, 0, 0, 0, 0]",wideLong,3,2,21,97
1,"['most', 'most', 'right']","[12, 12, 12, 12, 9, 9, 9, 9, 9, 9, 9]",wideLong,3,14,20,97
1,"['all', 'some', 'right']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",wideLong,3,17,26,97
1,"['some', 'most', 'right']","[9, 9, 9, 9, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,10,12,97
1,"['most', 'most', 'right']","[12, 12, 12, 12, 9, 9, 9, 0, 0, 0, 0]",wideLong,3,5,20,97
1,"['some', 'all', 'right']","[12, 12, 12, 12, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,15,14,97
0,"['some', 'most', 'wrong']","[12, 12, 12, 12, 12, 12, 12, 3, 3, 3, 3]",wideLong,3,1,13,97
1,"['some', 'some', 'right']","[3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,18,10,97
0,"['all', 'all', 'wrong']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,7,31,97
1,"['all', 'all', 'right']","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]",wideLong,3,3,30,97
0,"['some', 'most', 'wrong']","[12, 12, 12, 12, 9, 9, 9, 3, 3, 3, 3]",wideLong,3,16,13,97
0,"['some', 'some', 'wrong']","[12, 12, 12, 12, 12, 12, 12, 9, 9, 9, 9]",wideLong,3,12,11,97
1,"['most', 'most', 'right']","[9, 9, 9, 9, 9, 9, 9, 0, 0, 0, 0]",wideLong,3,19,20,97
0,"['some', 'most', 'wrong']","[9, 9, 9, 9, 9, 9, 9, 3, 3, 3, 3]",wideLong,3,9,13,97
0,"['all', 'most', 'wrong']","[3, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0]",wideLong,3,4,29,97
0,"['most', 'most', 'wrong']","[12, 12, 12, 12, 3, 3, 3, 3, 3, 3, 3]",wideLong,3,13,21,97
1,"['most', 'all', 'right']","[12, 12, 12, 12, 12, 12, 12, 0, 0, 0, 0]",wideLong,3,0,22,97
1,"['some', 'most', 'right']","[9, 9, 9, 9, 3, 3, 3, 3, 3, 3, 3]",wideLong,3,6,12,97
0,"['all', 'some', 'wrong']","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]",wideLong,3,11,27,97
1,"['some', 'some', 'wrong']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",wideLong,3,17,11,96
0,"['some', 'most', 'wrong']","[12, 12, 12, 12, 9, 9, 9, 3, 3, 3, 3]",wideLong,3,16,13,96
1,"['most', 'all', 'right']","[12, 12, 12, 12, 12, 12, 12, 9, 9, 9, 9]",wideLong,3,12,22,96
0,"['most', 'most', 'wrong']","[12, 12, 12, 12, 3, 3, 3, 3, 3, 3, 3]",wideLong,3,13,21,96
1,"['most', 'some', 'right']","[9, 9, 9, 9, 3, 3, 3, 0, 0, 0, 0]",wideLong,3,2,18,96
1,"['some', 'all', 'right']","[12, 12, 12, 12, 3, 3, 3, 0, 0, 0, 0]",wideLong,3,8,14,96
1,"['none', 'all', 'wrong']","[12, 12, 12, 12, 9, 9, 9, 9, 9, 9, 9]",wideLong,3,14,7,96
0,"['most', 'all', 'wrong']","[12, 12, 12, 12, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,15,23,96
1,"['most', 'most', 'right']","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]",wideLong,3,11,20,96
0,"['some', 'all', 'wrong']","[3, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0]",wideLong,3,4,15,96
0,"['some', 'most', 'wrong']","[12, 12, 12, 12, 12, 12, 12, 3, 3, 3, 3]",wideLong,3,1,13,96
0,"['some', 'most', 'wrong']","[9, 9, 9, 9, 9, 9, 9, 3, 3, 3, 3]",wideLong,3,9,13,96
1,"['none', 'most', 'right']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,7,4,96
1,"['most', 'most', 'right']","[12, 12, 12, 12, 9, 9, 9, 0, 0, 0, 0]",wideLong,3,5,20,96
1,"['some', 'most', 'right']","[9, 9, 9, 9, 3, 3, 3, 3, 3, 3, 3]",wideLong,3,6,12,96
0,"['none', 'all', 'wrong']","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]",wideLong,3,3,7,96
0,"['most', 'all', 'wrong']","[3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,18,23,96
0,"['most', 'most', 'wrong']","[9, 9, 9, 9, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,10,21,96
1,"['most', 'all', 'right']","[12, 12, 12, 12, 12, 12, 12, 0, 0, 0, 0]",wideLong,3,0,22,96
0,"['some', 'all', 'wrong']","[9, 9, 9, 9, 9, 9, 9, 0, 0, 0, 0]",wideLong,3,19,15,96
1,"['most', 'all', 'right']","[12, 12, 12, 12, 12, 12, 12, 9, 9, 9, 9]",wideLong,3,12,22,95
0,"['none', 'all', 'right']","[9, 9, 9, 9, 9, 9, 9, 3, 3, 3, 3]",wideLong,3,9,6,95
0,"['most', 'some', 'wrong']","[12, 12, 12, 12, 9, 9, 9, 0, 0, 0, 0]",wideLong,3,5,19,95
1,"['all', 'some', 'right']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",wideLong,3,17,26,95
0,"['most', 'all', 'wrong']","[9, 9, 9, 9, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,10,23,95
0,"['all', 'all', 'wrong']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,7,31,95
1,"['most', 'all', 'right']","[12, 12, 12, 12, 12, 12, 12, 3, 3, 3, 3]",wideLong,3,1,22,95
0,"['most', 'some', 'wrong']","[12, 12, 12, 12, 9, 9, 9, 3, 3, 3, 3]",wideLong,3,16,19,95
0,"['all', 'most', 'wrong']","[3, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0]",wideLong,3,4,29,95
0,"['most', 'all', 'wrong']","[12, 12, 12, 12, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,15,23,95
1,"['most', 'some', 'right']","[9, 9, 9, 9, 3, 3, 3, 0, 0, 0, 0]",wideLong,3,2,18,95
0,"['none', 'all', 'right']","[9, 9, 9, 9, 9, 9, 9, 0, 0, 0, 0]",wideLong,3,19,6,95
1,"['all', 'some', 'right']","[9, 9, 9, 9, 3, 3, 3, 3, 3, 3, 3]",wideLong,3,6,26,95
1,"['most', 'some', 'right']","[12, 12, 12, 12, 3, 3, 3, 0, 0, 0, 0]",wideLong,3,8,18,95
0,"['some', 'all', 'right']","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]",wideLong,3,3,14,95
1,"['all', 'some', 'right']","[12, 12, 12, 12, 3, 3, 3, 3, 3, 3, 3]",wideLong,3,13,26,95
0,"['most', 'all', 'wrong']","[3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,18,23,95
1,"['most', 'all', 'right']","[12, 12, 12, 12, 12, 12, 12, 0, 0, 0, 0]",wideLong,3,0,22,95
1,"['all', 'most', 'right']","[12, 12, 12, 12, 9, 9, 9, 9, 9, 9, 9]",wideLong,3,14,28,95
1,"['all', 'most', 'right']","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]",wideLong,3,11,28,95
1,"['some', 'all', 'right']","[12, 12, 12, 12, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,15,14,94
1,"['all', 'some', 'right']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",wideLong,3,17,26,94
0,"['all', 'none', 'wrong']","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]",wideLong,3,3,25,94
0,"['some', 'most', 'wrong']","[12, 12, 12, 12, 9, 9, 9, 3, 3, 3, 3]",wideLong,3,16,13,94
0,"['most', 'all', 'wrong']","[3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,18,23,94
1,"['most', 'most', 'right']","[12, 12, 12, 12, 9, 9, 9, 0, 0, 0, 0]",wideLong,3,5,20,94
1,"['some', 'most', 'right']","[9, 9, 9, 9, 3, 3, 3, 0, 0, 0, 0]",wideLong,3,2,12,94
0,"['most', 'most', 'wrong']","[12, 12, 12, 12, 3, 3, 3, 0, 0, 0, 0]",wideLong,3,8,21,94
1,"['some', 'most', 'right']","[9, 9, 9, 9, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,10,12,94
0,"['some', 'some', 'wrong']","[12, 12, 12, 12, 12, 12, 12, 9, 9, 9, 9]",wideLong,3,12,11,94
0,"['all', 'some', 'wrong']","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]",wideLong,3,11,27,94
1,"['most', 'some', 'right']","[3, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0]",wideLong,3,4,18,94
1,"['none', 'all', 'right']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,7,6,94
0,"['most', 'some', 'wrong']","[12, 12, 12, 12, 9, 9, 9, 9, 9, 9, 9]",wideLong,3,14,19,94
0,"['some', 'most', 'wrong']","[12, 12, 12, 12, 12, 12, 12, 3, 3, 3, 3]",wideLong,3,1,13,94
1,"['most', 'most', 'right']","[9, 9, 9, 9, 9, 9, 9, 3, 3, 3, 3]",wideLong,3,9,20,94
1,"['all', 'some', 'right']","[9, 9, 9, 9, 3, 3, 3, 3, 3, 3, 3]",wideLong,3,6,26,94
0,"['some', 'all', 'wrong']","[9, 9, 9, 9, 9, 9, 9, 0, 0, 0, 0]",wideLong,3,19,15,94
1,"['most', 'all', 'right']","[12, 12, 12, 12, 12, 12, 12, 0, 0, 0, 0]",wideLong,3,0,22,94
0,"['most', 'most', 'wrong']","[12, 12, 12, 12, 3, 3, 3, 3, 3, 3, 3]",wideLong,3,13,21,94
0,"['some', 'most', 'wrong']","[12, 12, 12, 12, 12, 12, 12, 3, 3, 3, 3]",wideLong,3,1,13,93
1,"['some', 'all', 'right']","[12, 12, 12, 12, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,15,14,93
1,"['most', 'some', 'right']","[3, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0]",wideLong,3,4,18,93
0,"['some', 'all', 'wrong']","[12, 12, 12, 12, 3, 3, 3, 0, 0, 0, 0]",wideLong,3,8,15,93
1,"['some', 'some', 'wrong']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,7,11,93
0,"['most', 'all', 'wrong']","[9, 9, 9, 9, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,10,23,93
0,"['some', 'all', 'wrong']","[9, 9, 9, 9, 9, 9, 9, 0, 0, 0, 0]",wideLong,3,19,15,93
1,"['some', 'some', 'right']","[3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,18,10,93
0,"['most', 'some', 'wrong']","[12, 12, 12, 12, 9, 9, 9, 9, 9, 9, 9]",wideLong,3,14,19,93
1,"['most', 'some', 'right']","[9, 9, 9, 9, 3, 3, 3, 0, 0, 0, 0]",wideLong,3,2,18,93
1,"['most', 'most', 'right']","[12, 12, 12, 12, 9, 9, 9, 3, 3, 3, 3]",wideLong,3,16,20,93
0,"['all', 'most', 'wrong']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",wideLong,3,17,29,93
0,"['all', 'some', 'wrong']","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]",wideLong,3,11,27,93
0,"['all', 'some', 'wrong']","[9, 9, 9, 9, 9, 9, 9, 3, 3, 3, 3]",wideLong,3,9,27,93
1,"['some', 'all', 'right']","[12, 12, 12, 12, 9, 9, 9, 0, 0, 0, 0]",wideLong,3,5,14,93
1,"['most', 'all', 'right']","[12, 12, 12, 12, 12, 12, 12, 9, 9, 9, 9]",wideLong,3,12,22,93
0,"['some', 'some', 'right']","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]",wideLong,3,3,10,93
0,"['some', 'all', 'wrong']","[12, 12, 12, 12, 12, 12, 12, 0, 0, 0, 0]",wideLong,3,0,15,93
1,"['some', 'all', 'right']","[12, 12, 12, 12, 3, 3, 3, 3, 3, 3, 3]",wideLong,3,13,14,93
1,"['all', 'some', 'right']","[9, 9, 9, 9, 3, 3, 3, 3, 3, 3, 3]",wideLong,3,6,26,93
1,"['some', 'most', 'right']","[9, 9, 9, 9, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,10,12,92
0,"['most', 'most', 'wrong']","[9, 9, 9, 9, 3, 3, 3, 3, 3, 3, 3]",wideLong,3,6,21,92
0,"['all', 'some', 'wrong']","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]",wideLong,3,11,27,92
0,"['some', 'some', 'wrong']","[12, 12, 12, 12, 9, 9, 9, 9, 9, 9, 9]",wideLong,3,14,11,92
0,"['some', 'all', 'wrong']","[9, 9, 9, 9, 9, 9, 9, 0, 0, 0, 0]",wideLong,3,19,15,92
1,"['most', 'all', 'right']","[12, 12, 12, 12, 12, 12, 12, 9, 9, 9, 9]",wideLong,3,12,22,92
0,"['all', 'most', 'wrong']","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",wideLong,3,17,29,92
0,"['some', 'all', 'wrong']","[12, 12, 12, 12, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,15,15,92
0,"['most', 'all', 'wrong']","[3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0]",wideLong,3,18,23,92
0,"['some', 'all', 'wrong']","[9, 9, 9, 9, 3, 3, 3, 0, 0, 0, 0]",wideLong,3,2,15,92
